TIME,CROSS_SECTION_ID,AVERAGE_WIDTH,DISTANCE_TO_OUTLET
310,48,0.1334,1.44
310,49,0.1143,1.47
320,9,0.002,0.27
320,15,0.0008,0.45
320,16,0.002,0.48
320,19,0.0006,0.57
320,34,0.0034,1.02
320,37,0.0018,1.11
320,39,0.0042,1.17
320,40,0.0012,1.2
320,44,0.0016,1.32
320,0,0.1276,0.0
320,1,0.1411,0.03
320,2,0.141,0.06
320,3,0.1365,0.09
320,4,0.1291,0.12
320,5,0.1245,0.15
320,6,0.132,0.18
320,7,0.1485,0.21
320,8,0.1365,0.24
320,9,0.133,0.27
320,10,0.117,0.3
320,11,0.1306,0.33
320,12,0.1408,0.36
320,13,0.1275,0.39
320,14,0.1213,0.42
320,15,0.1306,0.45
320,16,0.145,0.48
320,17,0.1259,0.51
320,18,0.1319,0.54
320,19,0.1299,0.57
320,20,0.1305,0.6
320,21,0.1379,0.63
320,22,0.1439,0.66
320,23,0.1381,0.69
320,24,0.1305,0.72
320,25,0.1365,0.75
320,26,0.1396,0.78
320,27,0.1334,0.81
320,28,0.132,0.84
320,29,0.135,0.87
320,30,0.1395,0.9
320,31,0.135,0.93
320,32,0.1097,0.96
320,33,0.1307,0.99
320,34,0.1348,1.02
320,35,0.1259,1.05
320,36,0.1169,1.08
320,37,0.1648,1.11
320,38,0.1407,1.14
320,39,0.1639,1.17
320,40,0.15,1.2
320,41,0.1531,1.23
320,42,0.1544,1.26
320,43,0.15,1.29
320,44,0.147,1.32
320,45,0.1408,1.35
320,46,0.135,1.38
320,47,0.1402,1.41
320,48,0.1335,1.44
320,49,0.1188,1.47
330,6,0.0014,0.18
330,6,0.003,0.18
330,40,0.0008,1.2
330,47,0.0016,1.41
330,49,0.0006,1.47
330,0,0.144,0.0
330,1,0.1424,0.03
330,2,0.1425,0.06
330,3,0.1453,0.09
330,4,0.138,0.12
330,5,0.1245,0.15
330,6,0.1455,0.18
330,7,0.1454,0.21
330,8,0.1515,0.24
330,9,0.123,0.27
330,10,0.1139,0.3
330,11,0.1335,0.33
330,12,0.1408,0.36
330,13,0.129,0.39
330,14,0.1183,0.42
330,15,0.1351,0.45
330,16,0.1425,0.48
330,17,0.1229,0.51
330,18,0.132,0.54
330,19,0.1318,0.57
330,20,0.1323,0.6
330,21,0.1365,0.63
330,22,0.1455,0.66
330,23,0.1395,0.69
330,24,0.1306,0.72
330,25,0.1351,0.75
330,26,0.1424,0.78
330,27,0.1381,0.81
330,28,0.1335,0.84
330,29,0.1349,0.87
330,30,0.1425,0.9
330,31,0.1365,0.93
330,32,0.1097,0.96
330,33,0.1291,0.99
330,34,0.1306,1.02
330,35,0.1245,1.05
330,36,0.1228,1.08
330,37,0.18,1.11
330,38,0.1439,1.14
330,39,0.1396,1.17
330,40,0.1515,1.2
330,41,0.1545,1.23
330,42,0.1559,1.26
330,43,0.153,1.29
330,44,0.1516,1.32
330,45,0.1423,1.35
330,46,0.1291,1.38
330,47,0.1426,1.41
330,48,0.1334,1.44
330,49,0.1167,1.47
340,4,0.0006,0.12
340,5,0.003,0.15
340,6,0.0014,0.18
340,11,0.001,0.33
340,12,0.0006,0.36
340,17,0.0008,0.51
340,40,0.001,1.2
340,0,0.1455,0.0
340,1,0.1439,0.03
340,2,0.1425,0.06
340,3,0.1453,0.09
340,4,0.1335,0.12
340,5,0.1246,0.15
340,6,0.147,0.18
340,7,0.1544,0.21
340,8,0.1529,0.24
340,9,0.129,0.27
340,10,0.1244,0.3
340,11,0.1305,0.33
340,12,0.1434,0.36
340,13,0.126,0.39
340,14,0.1183,0.42
340,15,0.1308,0.45
340,16,0.1378,0.48
340,17,0.1184,0.51
340,18,0.1321,0.54
340,19,0.1304,0.57
340,20,0.1322,0.6
340,21,0.1351,0.63
340,22,0.1455,0.66
340,23,0.138,0.69
340,24,0.1305,0.72
340,25,0.1337,0.75
340,26,0.141,0.78
340,27,0.1635,0.81
340,28,0.135,0.84
340,29,0.1336,0.87
340,30,0.1411,0.9
340,31,0.1365,0.93
340,32,0.1097,0.96
340,33,0.1291,0.99
340,34,0.1305,1.02
340,35,0.1334,1.05
340,36,0.1214,1.08
340,37,0.18,1.11
340,38,0.1439,1.14
340,39,0.1681,1.17
340,40,0.15,1.2
340,41,0.1545,1.23
340,42,0.1559,1.26
340,43,0.1516,1.29
340,44,0.1529,1.32
340,45,0.1423,1.35
340,46,0.1305,1.38
340,47,0.1336,1.41
340,48,0.1334,1.44
340,49,0.1188,1.47
350,29,0.001,0.87
350,33,0.0032,0.99
350,40,0.001,1.2
350,41,0.0018,1.23
350,47,0.0044,1.41
350,0,0.1441,0.0
350,1,0.1426,0.03
350,2,0.1455,0.06
350,3,0.1437,0.09
350,4,0.13291,0.12
350,5,0.1471,0.15
350,6,0.1486,0.18
350,7,0.1532,0.21
350,8,0.14911,0.24
350,9,0.1259,0.27
350,10,0.1229,0.3
350,11,0.1395,0.33
350,12,0.1395,0.36
350,13,0.1291,0.39
350,14,0.1183,0.42
350,15,0.1304,0.45
350,16,0.1307,0.48
350,17,0.1246,0.51
350,18,0.1349,0.54
350,19,0.1289,0.57
350,20,0.1336,0.6
350,21,0.135,0.63
350,22,0.1455,0.66
350,23,0.138,0.69
350,24,0.1305,0.72
350,25,0.135,0.75
350,26,0.1396,0.78
350,27,0.138,0.81
350,28,0.1335,0.84
350,29,0.135,0.87
350,30,0.1425,0.9
350,31,0.138,0.93
350,32,0.1097,0.96
350,33,0.1291,0.99
350,34,0.1321,1.02
350,35,0.1304,1.05
350,36,0.1214,1.08
350,37,0.1379,1.11
350,38,0.144,1.14
350,39,0.1696,1.17
350,40,0.15,1.2
350,41,0.1662,1.23
350,42,0.156,1.26
350,43,0.153,1.29
350,44,0.1515,1.32
350,45,0.1423,1.35
350,46,0.1344,1.38
350,47,0.135,1.41
350,48,0.1334,1.44
350,49,0.1157,1.47
360,10,0.0008,0.3
360,15,0.0006,0.45
360,29,0.0008,0.87
360,40,0.0008,1.2
360,47,0.0038,1.41
360,0,0.1455,0.0
360,1,0.1426,0.03
360,2,0.1455,0.06
360,3,0.147,0.09
360,4,0.138,0.12
360,5,0.1471,0.15
360,6,0.1501,0.18
360,7,0.1502,0.21
360,8,0.1516,0.24
360,9,0.1259,0.27
360,10,0.1184,0.3
360,11,0.1334,0.33
360,12,0.1395,0.36
360,13,0.126,0.39
360,14,0.1199,0.42
360,15,0.1374,0.45
360,16,0.144,0.48
360,17,0.1214,0.51
360,18,0.132,0.54
360,19,0.1304,0.57
360,20,0.1307,0.6
360,21,0.1351,0.63
360,22,0.1455,0.66
360,23,0.138,0.69
360,24,0.1305,0.72
360,25,0.1336,0.75
360,26,0.1409,0.78
360,27,0.1379,0.81
360,28,0.135,0.84
360,29,0.135,0.87
360,30,0.1425,0.9
360,31,0.1351,0.93
360,32,0.1217,0.96
360,33,0.1306,0.99
360,34,0.1321,1.02
360,35,0.129,1.05
360,36,0.1214,1.08
360,37,0.1365,1.11
360,38,0.1425,1.14
360,39,0.1696,1.17
360,40,0.15,1.2
360,41,0.1545,1.23
360,42,0.1559,1.26
360,43,0.1516,1.29
360,44,0.1501,1.32
360,45,0.1423,1.35
360,46,0.1448,1.38
360,47,0.141,1.41
360,48,0.1222,1.44
360,49,0.1186,1.47
370,0,0.001,0.0
370,6,0.0016,0.18
370,9,0.001,0.27
370,11,0.001,0.33
370,16,0.0008,0.48
370,19,0.0008,0.57
370,29,0.001,0.87
370,36,0.0038,1.08
370,40,0.0008,1.2
370,47,0.0036,1.41
370,0,0.1365,0.0
370,1,0.141,0.03
370,2,0.1439,0.06
370,3,0.1454,0.09
370,4,0.138,0.12
370,5,0.144,0.15
370,6,0.1395,0.18
370,7,0.1531,0.21
370,8,0.1516,0.24
370,9,0.117,0.27
370,10,0.1274,0.3
370,11,0.1356,0.33
370,12,0.1304,0.36
370,13,0.1152,0.39
370,14,0.114,0.42
370,15,0.1306,0.45
370,16,0.1432,0.48
370,17,0.1214,0.51
370,18,0.1441,0.54
370,19,0.1379,0.57
370,20,0.1282,0.6
370,21,0.1216,0.63
370,22,0.1424,0.66
370,23,0.1365,0.69
370,24,0.1305,0.72
370,25,0.1336,0.75
370,26,0.1322,0.78
370,27,0.1364,0.81
370,28,0.1335,0.84
370,29,0.135,0.87
370,30,0.141,0.9
370,31,0.138,0.93
370,32,0.1217,0.96
370,33,0.1322,0.99
370,34,0.1321,1.02
370,35,0.1276,1.05
370,36,0.12,1.08
370,37,0.1351,1.11
370,38,0.141,1.14
370,39,0.1667,1.17
370,40,0.1515,1.2
370,41,0.1545,1.23
370,42,0.1559,1.26
370,43,0.1515,1.29
370,44,0.1499,1.32
370,45,0.1408,1.35
370,46,0.129,1.38
370,47,0.1425,1.41
370,48,0.1334,1.44
370,49,0.1188,1.47
380,1,0.00061,0.03
380,4,0.0006,0.12
380,6,0.001,0.18
380,29,0.001,0.87
380,36,0.0036,1.08
380,39,0.0042,1.17
380,40,0.0008,1.2
380,41,0.0018,1.23
380,47,0.0016,1.41
380,0,0.144,0.0
380,1,0.1418,0.03
380,2,0.1426,0.06
380,3,0.1409,0.09
380,4,0.1346,0.12
380,5,0.144,0.15
380,6,0.1514,0.18
380,7,0.147,0.21
380,8,0.1515,0.24
380,9,0.1217,0.27
380,10,0.1259,0.3
380,11,0.1395,0.33
380,12,0.1364,0.36
380,13,0.1229,0.39
380,14,0.1155,0.42
380,15,0.1335,0.45
380,16,0.1439,0.48
380,17,0.1184,0.51
380,18,0.1454,0.54
380,19,0.1306,0.57
380,20,0.1364,0.6
380,21,0.1351,0.63
380,22,0.144,0.66
380,23,0.138,0.69
380,24,0.156,0.72
380,25,0.1381,0.75
380,26,0.1411,0.78
380,27,0.1394,0.81
380,28,0.1335,0.84
380,29,0.135,0.87
380,30,0.141,0.9
380,31,0.1365,0.93
380,32,0.1217,0.96
380,33,0.1336,0.99
380,34,0.1335,1.02
380,35,0.133,1.05
380,36,0.1215,1.08
380,37,0.1378,1.11
380,38,0.141,1.14
380,39,0.1654,1.17
380,40,0.1515,1.2
380,41,0.1662,1.23
380,42,0.1559,1.26
380,43,0.1515,1.29
380,44,0.1395,1.32
380,45,0.1423,1.35
380,46,0.129,1.38
380,47,0.1415,1.41
380,48,0.1349,1.44
380,49,0.116,1.47
390,36,0.0038,1.08
390,39,0.0042,1.17
390,47,0.0032,1.41
390,0,0.1454,0.0
390,1,0.1424,0.03
390,2,0.1426,0.06
390,3,0.1454,0.09
390,4,0.1367,0.12
390,5,0.1455,0.15
390,6,0.153,0.18
390,7,0.1485,0.21
390,8,0.1486,0.24
390,9,0.129,0.27
390,10,0.126,0.3
390,11,0.1349,0.33
390,12,0.138,0.36
390,13,0.1258,0.39
390,14,0.1198,0.42
390,15,0.135,0.45
390,16,0.141,0.48
390,17,0.1217,0.51
390,18,0.135,0.54
390,19,0.1425,0.57
390,20,0.1351,0.6
390,21,0.1365,0.63
390,22,0.144,0.66
390,23,0.138,0.69
390,24,0.1305,0.72
390,25,0.141,0.75
390,26,0.1396,0.78
390,27,0.1394,0.81
390,28,0.135,0.84
390,29,0.135,0.87
390,30,0.1425,0.9
390,31,0.1365,0.93
390,32,0.1217,0.96
390,33,0.1321,0.99
390,34,0.1336,1.02
390,35,0.129,1.05
390,36,0.12,1.08
390,37,0.1364,1.11
390,38,0.1365,1.14
390,39,0.1639,1.17
390,40,0.1561,1.2
390,41,0.1545,1.23
390,42,0.1545,1.26
390,43,0.1606,1.29
390,44,0.147,1.32
390,45,0.1408,1.35
390,46,0.1289,1.38
390,47,0.1455,1.41
390,48,0.1319,1.44
390,49,0.1206,1.47
400,1,0.0016,0.03
400,14,0.001,0.42
400,15,0.0006,0.45
400,20,0.0008,0.6
400,25,0.0006,0.75
400,29,0.0006,0.87
400,35,0.0016,1.05
400,36,0.0036,1.08
400,38,0.0006,1.14
400,47,0.0032,1.41
400,48,0.0008,1.44
400,0,0.1576,0.0
400,1,0.1349,0.03
400,2,0.1442,0.06
400,3,0.1469,0.09
400,4,0.1349,0.12
400,5,0.1456,0.15
400,6,0.147,0.18
400,7,0.1485,0.21
400,8,0.153,0.24
400,9,0.1259,0.27
400,10,0.126,0.3
400,11,0.135,0.33
400,12,0.138,0.36
400,13,0.1379,0.39
400,14,0.1094,0.42
400,15,0.1329,0.45
400,16,0.1455,0.48
400,17,0.12,0.51
400,18,0.1395,0.54
400,19,0.1394,0.57
400,20,0.1373,0.6
400,21,0.1364,0.63
400,22,0.144,0.66
400,23,0.138,0.69
400,24,0.1305,0.72
400,25,0.145,0.75
400,26,0.1365,0.78
400,27,0.1305,0.81
400,28,0.1366,0.84
400,29,0.1304,0.87
400,30,0.1425,0.9
400,31,0.138,0.93
400,32,0.1218,0.96
400,33,0.1321,0.99
400,34,0.1322,1.02
400,35,0.1245,1.05
400,36,0.1215,1.08
400,37,0.1392,1.11
400,38,0.162,1.14
400,39,0.1683,1.17
400,40,0.1679,1.2
400,41,0.1545,1.23
400,42,0.1545,1.26
400,43,0.1515,1.29
400,44,0.1501,1.32
400,45,0.1408,1.35
400,46,0.15,1.38
400,47,0.1456,1.41
400,48,0.1311,1.44
400,49,0.1192,1.47
410,35,0.0006,1.05
410,36,0.0008,1.08
410,44,0.0016,1.32
410,0,0.1575,0.0
410,1,0.141,0.03
410,2,0.1425,0.06
410,3,0.1456,0.09
410,4,0.1336,0.12
410,5,0.1455,0.15
410,6,0.1483,0.18
410,7,0.1516,0.21
410,8,0.153,0.24
410,9,0.1261,0.27
410,10,0.1274,0.3
410,11,0.1379,0.33
410,12,0.156,0.36
410,13,0.1363,0.39
410,14,0.1289,0.42
410,15,0.1335,0.45
410,16,0.144,0.48
410,17,0.1214,0.51
410,18,0.141,0.54
410,19,0.1394,0.57
410,20,0.1366,0.6
410,21,0.1365,0.63
410,22,0.1426,0.66
410,23,0.1395,0.69
410,24,0.1305,0.72
410,25,0.141,0.75
410,26,0.1396,0.78
410,27,0.138,0.81
410,28,0.1306,0.84
410,29,0.135,0.87
410,30,0.1425,0.9
410,31,0.135,0.93
410,32,0.1245,0.96
410,33,0.1261,0.99
410,34,0.1335,1.02
410,35,0.1336,1.05
410,36,0.1357,1.08
410,37,0.1516,1.11
410,38,0.1665,1.14
410,39,0.1606,1.17
410,40,0.1665,1.2
410,41,0.1545,1.23
410,42,0.1545,1.26
410,43,0.1514,1.29
410,44,0.147,1.32
410,45,0.1617,1.35
410,46,0.1545,1.38
410,47,0.1595,1.41
410,48,0.1319,1.44
410,49,0.1207,1.47
420,0,0.0024,0.0
420,37,0.0038,1.11
420,37,0.0008,1.11
420,47,0.003,1.41
420,0,0.1395,0.0
420,1,0.141,0.03
420,2,0.1439,0.06
420,3,0.1483,0.09
420,4,0.1394,0.12
420,5,0.1411,0.15
420,6,0.1515,0.18
420,7,0.156,0.21
420,8,0.1529,0.24
420,9,0.1289,0.27
420,10,0.1275,0.3
420,11,0.1395,0.33
420,12,0.156,0.36
420,13,0.1273,0.39
420,14,0.1228,0.42
420,15,0.135,0.45
420,16,0.144,0.48
420,17,0.1215,0.51
420,18,0.1409,0.54
420,19,0.141,0.57
420,20,0.1379,0.6
420,21,0.1365,0.63
420,22,0.144,0.66
420,23,0.1366,0.69
420,24,0.1425,0.72
420,25,0.141,0.75
420,26,0.1381,0.78
420,27,0.1379,0.81
420,28,0.132,0.84
420,29,0.135,0.87
420,30,0.1425,0.9
420,31,0.138,0.93
420,32,0.1231,0.96
420,33,0.1336,0.99
420,34,0.1351,1.02
420,35,0.1336,1.05
420,36,0.1366,1.08
420,37,0.1492,1.11
420,38,0.1665,1.14
420,39,0.1694,1.17
420,40,0.1665,1.2
420,41,0.1545,1.23
420,42,0.156,1.26
420,43,0.15,1.29
420,44,0.1485,1.32
420,45,0.1618,1.35
420,46,0.153,1.38
420,47,0.153,1.41
420,48,0.1334,1.44
420,49,0.1349,1.47
430,3,0.0012,0.09
430,9,0.0014,0.27
430,13,0.0018,0.39
430,20,0.0006,0.6
430,37,0.0042,1.11
430,39,0.001,1.17
430,0,0.1575,0.0
430,1,0.1396,0.03
430,2,0.1454,0.06
430,3,0.1457,0.09
430,4,0.1365,0.12
430,5,0.1426,0.15
430,6,0.1484,0.18
430,7,0.1545,0.21
430,8,0.1516,0.24
430,9,0.117,0.27
430,10,0.1274,0.3
430,11,0.132,0.33
430,12,0.156,0.36
430,13,0.1316,0.39
430,14,0.1214,0.42
430,15,0.1335,0.45
430,16,0.14011,0.48
430,17,0.1215,0.51
430,18,0.141,0.54
430,19,0.1394,0.57
430,20,0.139,0.6
430,21,0.1365,0.63
430,22,0.1439,0.66
430,23,0.138,0.69
430,24,0.1644,0.72
430,25,0.141,0.75
430,26,0.1395,0.78
430,27,0.1363,0.81
430,28,0.1289,0.84
430,29,0.1336,0.87
430,30,0.1425,0.9
430,31,0.1351,0.93
430,32,0.1245,0.96
430,33,0.132,0.99
430,34,0.1337,1.02
430,35,0.1335,1.05
430,36,0.1365,1.08
430,37,0.1515,1.11
430,38,0.1665,1.14
430,39,0.1671,1.17
430,40,0.1665,1.2
430,41,0.1545,1.23
430,42,0.1545,1.26
430,43,0.1515,1.29
430,44,0.1501,1.32
430,45,0.1618,1.35
430,46,0.156,1.38
430,47,0.1531,1.41
430,48,0.1334,1.44
430,49,0.1335,1.47
440,1,0.0036,0.03
440,9,0.0016,0.27
440,24,0.0006,0.72
440,26,0.0012,0.78
440,28,0.0008,0.84
440,37,0.0042,1.11
440,39,0.001,1.17
440,0,0.159,0.0
440,1,0.1409,0.03
440,2,0.1426,0.06
440,3,0.1439,0.09
440,4,0.1366,0.12
440,5,0.1441,0.15
440,6,0.1486,0.18
440,7,0.1485,0.21
440,8,0.1515,0.24
440,9,0.1154,0.27
440,10,0.1274,0.3
